ID,Position,Name,Salary,GameInfo,AvgPointsPerGame
1,G,Jonathan Quick,9100,LA@Anh 10:30PM ET,6.231
3,G,Frederik Andersen,8600,LA@Anh 10:30PM ET,6
2,G,Tuukka Rask,8900,Bos@Tor 08:00PM ET,4.417
7,G,Jonathan Bernier,7600,Bos@Tor 08:00PM ET,4.12
4,W,Phil Kessel,8000,Bos@Tor 08:00PM ET,4.933
15,W,Tyler Toffoli,6200,LA@Anh 10:30PM ET,4.233
6,W,James van Riemsdyk,7700,Bos@Tor 08:00PM ET,3.6
30,W,Matt Beleskey,4400,LA@Anh 10:30PM ET,3.063
13,W,Brad Marchand,6400,Bos@Tor 08:00PM ET,2.906
60,W,Tanner Pearson,2900,LA@Anh 10:30PM ET,2.867
26,W,Reilly Smith,4700,Bos@Tor 08:00PM ET,2.606
38,W,Devante Smith-Pelly,3800,LA@Anh 10:30PM ET,2.469
29,W,Loui Eriksson,4400,Bos@Tor 08:00PM ET,2.281
34,W,Milan Lucic,4200,Bos@Tor 08:00PM ET,2.25
55,W,Daniel Winnik,3000,Bos@Tor 08:00PM ET,2.231
35,W,Justin Williams,4100,LA@Anh 10:30PM ET,2.107
39,W,Jakob Silfverberg,3800,LA@Anh 10:30PM ET,2.056
49,W,David Clarkson,3200,Bos@Tor 08:00PM ET,1.933
37,W,Dustin Brown,3800,LA@Anh 10:30PM ET,1.867
52,W,Patrick Maroon,3100,LA@Anh 10:30PM ET,1.722
57,W,Richard Panik,3000,Bos@Tor 08:00PM ET,1.643
59,W,Dwight King,2900,LA@Anh 10:30PM ET,1.533
33,W,Marian Gaborik,4200,LA@Anh 10:30PM ET,1.444
67,W,Matt Fraser,2700,Bos@Tor 08:00PM ET,1.444
79,W,Kyle Clifford,2500,LA@Anh 10:30PM ET,1.2
53,W,Emerson Etem,3100,LA@Anh 10:30PM ET,1.063
74,W,Simon Gagne,2500,Bos@Tor 08:00PM ET,0.955
76,W,Tim Jackman,2500,LA@Anh 10:30PM ET,0.906
75,W,Daniel Paille,2500,Bos@Tor 08:00PM ET,0.875
61,W,Dany Heatley,2800,LA@Anh 10:30PM ET,0.75
84,W,Matt Frattin,2500,Bos@Tor 08:00PM ET,0.273
87,W,Andy Andreoff,2500,LA@Anh 10:30PM ET,0.188
